timestamp,open,high,low,close,volume,date
1607990400000,586.28,596.9,576.72,589.41,43995.02356601,2020-12-15
1608076800000,589.41,639.1,581.5,638.28,88744.56233394,2020-12-16
1608163200000,638.01,676.61,628.05,643.43,154159.14707953,2020-12-17
1608249600000,644.01,664.02,630.0,654.67,68630.81059908,2020-12-18
1608336000000,654.58,669.0,645.6,658.83,65782.65483748,2020-12-19
1608422400000,658.57,660.6,622.0,638.28,86577.83459697,2020-12-20
1608508800000,638.0,648.0,597.0,608.01,108823.62418088,2020-12-21
1608595200000,608.0,637.47,587.84,637.46,58163.93210002,2020-12-22
1608681600000,637.46,638.34,550.0,585.5,96223.33745158,2020-12-23
1608768000000,585.03,615.14,565.9,612.49,58137.20654204,2020-12-24
1608854400000,612.31,633.33,603.92,626.83,49171.1877611,2020-12-25
1608940800000,626.77,651.99,615.5,635.95,76505.57758732,2020-12-26
1609027200000,636.33,715.09,623.68,683.03,189210.42533624,2020-12-27
1609113600000,683.49,746.71,680.39,729.12,178049.37113408,2020-12-28
1609200000000,729.12,738.97,686.76,731.84,131331.08284668,2020-12-29
1609286400000,731.84,758.0,716.23,752.5,129621.21075442,2020-12-30
1609372800000,752.9,756.11,721.0,737.45,84351.63264722,2020-12-31
1609459200000,737.35,750.0,717.0,730.85,44230.209858,2021-01-01
1609545600000,730.95,788.0,717.5,775.01,149416.82512879,2021-01-02
1609632000000,775.05,1012.7,769.49,979.86,300555.74823493,2021-01-03
1609718400000,980.0,1166.0,888.88,1042.52,395811.50863932,2021-01-04
1609804800000,1043.52,1134.0,975.0,1103.41,272632.4965551,2021-01-05
1609891200000,1103.48,1215.09,1058.97,1211.85,231794.91612556,2021-01-06
1609977600000,1211.73,1289.88,1161.0,1226.18,218838.45107018,2021-01-07
1610064000000,1226.47,1273.4,1065.0,1217.33,253343.50211589,2021-01-08
1610150400000,1218.86,1307.0,1172.79,1280.43,128230.82429453,2021-01-09
1610236800000,1280.68,1350.0,1152.0,1255.15,212133.57380106,2021-01-10
1610323200000,1255.15,1259.97,910.82,1088.94,442942.5208625,2021-01-11
1610409600000,1088.55,1152.78,1001.49,1049.98,201765.86901013,2021-01-12
1610496000000,1050.1,1136.7,985.01,1129.9,144114.80841455,2021-01-13
1610582400000,1130.11,1246.12,1087.24,1231.08,175493.14858902,2021-01-14
1610668800000,1231.08,1257.8,1065.0,1168.24,204856.76269959,2021-01-15
1610755200000,1169.93,1292.01,1152.02,1228.89,152040.54384135,2021-01-16
1610841600000,1227.71,1268.41,1166.0,1233.24,114011.46880161,2021-01-17
1610928000000,1233.24,1260.12,1184.21,1258.27,77758.58108443,2021-01-18
1611014400000,1258.4,1439.55,1252.02,1367.94,257676.3505199,2021-01-19
1611100800000,1367.65,1407.52,1234.71,1378.0,203364.41168835,2021-01-20
1611187200000,1377.99,1389.59,1081.56,1111.76,257626.05933581,2021-01-21
1611273600000,1111.59,1275.0,1040.46,1234.03,218367.13022356,2021-01-22
1611360000000,1234.0,1273.17,1198.12,1233.89,85833.91171202,2021-01-23
1611446400000,1234.27,1400.0,1222.13,1392.01,151154.77789149,2021-01-24
1611532800000,1393.35,1475.0,1291.32,1318.69,231751.21601991,2021-01-25
1611619200000,1318.3,1379.07,1246.0,1367.15,187548.73712274,2021-01-26
1611705600000,1367.61,1374.56,1206.0,1240.68,174723.72309114,2021-01-27
1611792000000,1240.31,1362.76,1220.0,1332.12,136652.52906709,2021-01-28
1611878400000,1332.3,1440.0,1288.95,1379.38,172062.46289631,2021-01-29
1611964800000,1379.38,1402.57,1327.92,1377.99,67237.19948721,2021-01-30
1612051200000,1378.99,1381.0,1282.67,1313.7,70188.67177848,2021-01-31
1612137600000,1313.02,1377.75,1271.03,1374.05,79490.44313367,2021-02-01
1612224000000,1374.89,1549.0,1362.34,1513.12,220413.01387191,2021-02-02
1612310400000,1513.58,1670.98,1509.31,1667.78,142434.44313603,2021-02-03
1612396800000,1669.1,1698.0,1557.41,1598.23,169746.63486751,2021-02-04
1612483200000,1598.22,1763.98,1593.07,1722.0,136821.06089927,2021-02-05
1612569600000,1722.0,1744.58,1648.5,1678.92,103793.42131763,2021-02-06
1612656000000,1678.69,1694.0,1487.27,1615.99,139689.27563387,2021-02-07
1612742400000,1615.46,1777.17,1566.32,1752.18,137478.30143469,2021-02-08
1612828800000,1752.18,1823.99,1709.16,1771.14,101087.51290273,2021-02-09
1612915200000,1772.02,1838.71,1681.0,1743.48,120445.89591542,2021-02-10
1613001600000,1742.55,1818.0,1706.3,1786.31,70469.15110982,2021-02-11
1613088000000,1786.31,1867.58,1739.87,1845.31,92310.16638678,2021-02-12
1613174400000,1844.09,1873.28,1761.77,1818.01,62021.82774418,2021-02-13
1613260800000,1818.01,1851.88,1786.0,1804.34,45768.08000658,2021-02-14
1613347200000,1804.33,1835.23,1666.26,1778.99,155254.72754084,2021-02-15
1613433600000,1779.55,1825.16,1725.0,1781.69,81863.38641757,2021-02-16
1613520000000,1782.0,1856.96,1733.5,1850.95,72397.67230213,2021-02-17
1613606400000,1851.31,1949.73,1851.31,1939.57,88629.36770882,2021-02-18
1613692800000,1939.37,1975.67,1891.57,1957.68,88873.30183439,2021-02-19
1613779200000,1957.73,2038.84,1810.0,1916.01,144509.03261137,2021-02-20
1613865600000,1915.01,1975.0,1886.04,1935.44,60937.58066845,2021-02-21
1613952000000,1935.44,1937.67,700.0,1778.82,232472.07104812,2021-02-22
1614038400000,1778.93,1782.81,1358.0,1579.16,311472.08242014,2021-02-23
1614124800000,1579.0,1716.0,1498.44,1625.01,157749.78248227,2021-02-24
1614211200000,1625.55,1671.9,1458.76,1481.68,103915.86599256,2021-02-25
1614297600000,1480.82,1563.16,1401.0,1445.33,137274.39231725,2021-02-26
1614384000000,1445.23,1526.98,1426.52,1460.13,89749.06168123,2021-02-27
1614470400000,1460.0,1469.27,1295.0,1422.7,173849.72607465,2021-02-28
1614556800000,1422.47,1573.83,1414.0,1570.99,104778.76964392,2021-03-01
1614643200000,1571.0,1616.17,1455.8,1489.22,127169.20496276,2021-03-02
1614729600000,1488.56,1656.3,1478.04,1566.41,99872.15212302,2021-03-03
1614816000000,1567.9,1624.68,1505.69,1537.52,90708.82904413,2021-03-04
1614902400000,1539.76,1549.42,1442.86,1528.76,109879.00345673,2021-03-05
1614988800000,1529.07,1671.1,1513.53,1650.56,72729.44595398,2021-03-06
1615075200000,1651.08,1734.78,1631.19,1727.49,64850.56020209,2021-03-07
1615161600000,1726.83,1842.92,1650.0,1833.68,94445.58476891,2021-03-08
1615248000000,1834.19,1872.34,1796.34,1872.34,72160.27179686,2021-03-09
1615334400000,1872.33,1879.37,1758.12,1795.79,82155.32353417,2021-03-10
1615420800000,1795.44,1847.73,1724.65,1826.87,71185.38407176,2021-03-11
1615507200000,1826.92,1840.64,1722.02,1767.06,60538.00794603,2021-03-12
1615593600000,1767.77,1942.71,1727.7,1920.17,85219.27581306,2021-03-13
1615680000000,1920.98,1930.85,1838.25,1847.8,56996.94311728,2021-03-14
1615766400000,1847.8,1890.99,1735.72,1793.23,72686.99002779,2021-03-15
1615852800000,1794.11,1818.0,1712.03,1805.14,49192.41490951,2021-03-16
1615939200000,1805.69,1839.54,1743.01,1823.76,47484.9695159,2021-03-17
1616025600000,1824.4,1849.0,1759.79,1776.57,44571.04879466,2021-03-18
1616112000000,1776.57,1839.98,1731.4,1810.38,39611.81086877,2021-03-19
1616198400000,1810.38,1868.48,1801.38,1805.0,33257.71400199,2021-03-20
1616284800000,1804.11,1816.48,1747.95,1784.29,33175.76844371,2021-03-21
1616371200000,1784.42,1807.97,1657.26,1681.63,62468.51722298,2021-03-22
1616457600000,1681.21,1720.9,1652.0,1668.4,43768.02657968,2021-03-23
1616544000000,1668.26,1740.91,1544.8,1582.0,71432.09191483,2021-03-24
1616630400000,1582.0,1620.82,1550.0,1586.77,42423.53517339,2021-03-25
1616716800000,1586.8,1699.96,1586.8,1699.89,31573.65031122,2021-03-26
1616803200000,1699.62,1731.7,1668.0,1713.31,31540.21878948,2021-03-27
1616889600000,1715.0,1724.63,1661.9,1685.98,30498.19572262,2021-03-28
1616976000000,1685.98,1841.8,1677.0,1816.31,69522.59451,2021-03-29
1617062400000,1816.4,1859.0,1787.0,1841.69,42076.67905523,2021-03-30
1617148800000,1841.75,1947.96,1771.12,1918.89,85079.79330855,2021-03-31
1617235200000,1919.47,1982.75,1885.47,1968.04,55882.25667852,2021-04-01
1617321600000,1968.29,2143.99,1950.12,2134.29,78982.28557849,2021-04-02
1617408000000,2134.65,2138.87,2002.46,2010.78,53221.65467075,2021-04-03
1617494400000,2010.77,2091.55,1981.0,2076.53,37623.64355363,2021-04-04
1617580800000,2076.18,2129.92,2003.55,2107.51,57381.0985842,2021-04-05
1617667200000,2108.02,2150.0,2045.67,2112.59,54514.39809166,2021-04-06
1617753600000,2112.59,2128.0,1930.18,1961.94,73957.70188507,2021-04-07
1617840000000,1962.81,2084.46,1950.0,2081.15,46783.80794969,2021-04-08
1617926400000,2080.63,2100.65,2050.0,2066.36,29939.68909338,2021-04-09
1618012800000,2066.64,2195.46,2057.35,2134.14,59346.1106693,2021-04-10
1618099200000,2133.99,2163.94,2113.32,2148.99,28665.07954839,2021-04-11
1618185600000,2149.0,2200.0,2102.0,2137.61,44459.0537495,2021-04-12
1618272000000,2137.11,2315.1,2136.35,2299.66,65680.67013392,2021-04-13
1618358400000,2299.91,2445.0,2283.16,2432.04,75210.69407211,2021-04-14
1618444800000,2432.03,2545.0,2401.14,2517.58,72650.34010379,2021-04-15
1618531200000,2517.11,2548.53,2308.0,2426.14,94809.86739435,2021-04-16
1618617600000,2425.99,2496.82,2315.55,2318.27,55680.76905993,2021-04-17
1618704000000,2319.15,2339.78,1950.0,2242.17,162476.61234729,2021-04-18
1618790400000,2240.98,2279.66,2079.9,2162.94,83836.51101466,2021-04-19
1618876800000,2163.55,2349.48,2051.63,2332.15,144663.7642865,2021-04-20
1618963200000,2332.15,2470.0,2236.08,2358.01,133788.75076747,2021-04-21
1619049600000,2358.01,2644.41,2307.72,2401.22,247159.94939799,2021-04-22
1619136000000,2401.0,2442.61,2106.62,2369.08,233704.75637447,2021-04-23
1619222400000,2369.07,2371.15,2160.0,2217.04,88731.83540989,2021-04-24
1619308800000,2217.06,2355.55,2165.0,2321.78,120029.39886601,2021-04-25
1619395200000,2322.09,2543.69,2305.32,2536.12,144895.20403866,2021-04-26
1619481600000,2535.01,2680.3,2483.87,2669.15,97996.48979463,2021-04-27
1619568000000,2669.5,2761.74,2561.2,2749.19,150429.3437707,2021-04-28
1619654400000,2750.0,2800.0,2671.07,2758.17,88547.19142484,2021-04-29
1619740800000,2758.17,2799.75,2727.34,2776.47,58348.65286238,2021-04-30
1619827200000,2776.47,2954.0,2757.14,2947.07,73543.02728911,2021-05-01
1619913600000,2947.06,2985.7,2858.0,2951.66,60780.08658412,2021-05-02
1620000000000,2951.67,3456.27,2951.67,3431.59,179976.84022004,2021-05-03
1620086400000,3431.6,3529.99,3171.5,3242.02,208029.27199774,2021-05-04
1620172800000,3242.01,3547.84,3211.22,3527.69,118131.17086052,2021-05-05
1620259200000,3527.95,3609.72,3382.27,3490.92,107254.69117817,2021-05-06
1620345600000,3491.82,3590.0,3358.0,3482.94,66404.1555283,2021-05-07
1620432000000,3482.85,3960.0,3455.0,3914.12,106384.83159438,2021-05-08
1620518400000,3914.11,3983.0,3730.0,3927.0,90527.71956388,2021-05-09
1620604800000,3928.27,4213.17,3500.0,3950.3,159926.15265395,2021-05-10
1620691200000,3949.27,4181.98,3779.4,4176.0,124635.68126528,2021-05-11
1620777600000,4176.0,4380.0,3727.27,3858.37,181666.00477356,2021-05-12
1620864000000,3833.9,4039.95,3521.0,3717.06,194715.65497713,2021-05-13
1620950400000,3718.97,4178.65,3693.2,4081.01,104788.65398129,2021-05-14
1621036800000,4081.0,4134.76,3634.0,3647.75,97098.66967148,2021-05-15
1621123200000,3648.15,4200.0,3337.58,3586.04,137111.38550712,2021-05-16
1621209600000,3586.3,3587.23,3121.0,3285.06,191928.44451094,2021-05-17
1621296000000,3282.56,3567.25,3242.01,3377.58,95324.16366463,2021-05-18
1621382400000,3376.84,3443.07,1840.66,2443.62,456003.94094196,2021-05-19
1621468800000,2443.62,2995.8,2150.01,2770.82,220544.33939603,2021-05-20
1621555200000,2773.98,2943.0,2104.05,2433.68,266375.06683964,2021-05-21
1621641600000,2433.42,2489.9,2155.94,2297.09,140630.39570916,2021-05-22
1621728000000,2297.15,2382.88,1732.0,2097.48,359318.45989281,2021-05-23
1621814400000,2100.07,2679.0,2084.63,2649.28,219271.96424922,2021-05-24
1621900800000,2651.02,2755.29,2377.0,2709.86,243521.25669279,2021-05-25
1621987200000,2707.69,2910.0,2647.53,2889.61,156562.55166569,2021-05-26
1622073600000,2889.63,2892.61,2640.45,2742.84,116731.77236315,2021-05-27
1622160000000,2742.99,2762.39,2326.92,2408.96,158360.39443632,2021-05-28
1622246400000,2412.59,2575.84,2208.95,2278.45,122953.64170648,2021-05-29
1622332800000,2280.22,2479.87,2183.71,2387.52,92567.94502567,2021-05-30
1622419200000,2386.72,2719.43,2276.44,2705.69,113117.39304889,2021-05-31
1622505600000,2705.26,2740.19,2525.97,2634.34,101728.99970819,2021-06-01
1622592000000,2634.34,2803.52,2551.28,2705.05,101048.49197744,2021-06-02
1622678400000,2705.05,2888.88,2662.0,2854.24,97798.75178709,2021-06-03
1622764800000,2854.99,2860.28,2554.0,2692.49,93884.2590056,2021-06-04
1622851200000,2692.46,2817.23,2548.12,2627.81,102221.09741815,2021-06-05
1622937600000,2627.68,2747.44,2615.66,2712.03,66369.48268736,2021-06-06
1623024000000,2711.78,2848.0,2570.33,2593.69,109688.59018999,2021-06-07
1623110400000,2592.86,2621.65,2310.2,2509.56,135382.83867301,2021-06-08
1623196800000,2509.15,2626.28,2408.28,2608.1,89636.28129448,2021-06-09
1623283200000,2610.45,2624.97,2429.67,2470.57,61602.98057188,2021-06-10
1623369600000,2470.58,2496.04,2322.18,2356.79,59903.68932596,2021-06-11
1623456000000,2353.98,2453.03,2258.59,2367.75,56409.58904163,2021-06-12
1623542400000,2369.82,2555.59,2311.0,2509.91,70029.16075547,2021-06-13
1623628800000,2509.98,2613.9,2461.47,2582.57,57037.20735929,2021-06-14
1623715200000,2582.45,2639.41,2508.89,2543.03,52061.0592015,2021-06-15
1623801600000,2543.86,2555.0,2352.09,2367.47,56674.39409578,2021-06-16
1623888000000,2367.47,2457.61,2304.27,2371.99,47118.94983768,2021-06-17
1623974400000,2371.97,2377.0,2135.0,2232.9,73915.57957292,2021-06-18
1624060800000,2232.9,2277.06,2162.02,2166.27,32336.71648585,2021-06-19
1624147200000,2166.26,2275.83,2044.32,2243.1,87104.35862536,2021-06-20
1624233600000,2243.65,2258.88,1865.01,1886.83,145134.5736743,2021-06-21
1624320000000,1886.83,1998.35,1701.1,1879.95,147694.1728828,2021-06-22
1624406400000,1879.97,2045.65,1851.02,1967.62,58201.72588469,2021-06-23
1624492800000,1968.15,2036.08,1885.0,1988.19,54426.68877449,2021-06-24
1624579200000,1988.19,2020.0,1792.81,1810.18,85175.38486387,2021-06-25
1624665600000,1810.17,1851.93,1715.0,1830.01,80504.17524366,2021-06-26
1624752000000,1830.01,1984.14,1808.1,1983.32,71999.51960328,2021-06-27
1624838400000,1983.32,2145.0,1962.41,2083.45,78619.54935622,2021-06-28
1624924800000,2084.16,2244.0,2076.29,2166.12,58407.95319564,2021-06-29
1625011200000,2164.18,2286.99,2088.49,2276.66,88266.85072758,2021-06-30
1625097600000,2276.89,2277.08,2075.0,2109.25,65460.63044604,2021-07-01
1625184000000,2108.65,2158.98,2017.79,2154.67,71586.61890623,2021-07-02
1625270400000,2155.31,2239.0,2108.58,2227.0,31236.11236131,2021-07-03
1625356800000,2227.52,2387.84,2190.98,2323.6,33925.6208019,2021-07-04
1625443200000,2323.07,2324.35,2156.92,2196.96,54954.0248473,2021-07-05
1625529600000,2197.85,2349.0,2195.0,2322.37,42406.77281329,2021-07-06
1625616000000,2322.0,2408.88,2295.2,2318.11,50725.51116955,2021-07-07
1625702400000,2317.14,2325.0,2083.57,2114.87,61762.42557448,2021-07-08
1625788800000,2115.61,2186.0,2049.25,2146.91,54777.47740489,2021-07-09
1625875200000,2146.9,2191.41,2075.04,2111.03,35934.93331127,2021-07-10
1625961600000,2112.08,2171.88,2081.9,2140.08,14819.04917207,2021-07-11
1626048000000,2139.95,2169.18,2007.07,2033.39,45253.61441751,2021-07-12
1626134400000,2032.0,2046.83,1917.33,1939.07,53513.05921522,2021-07-13
1626220800000,1940.25,2018.43,1865.6,1993.71,57816.78156766,2021-07-14
1626307200000,1993.7,2040.91,1880.46,1917.46,47718.72506953,2021-07-15
1626393600000,1918.03,1963.49,1845.07,1875.39,40831.12639768,2021-07-16
1626480000000,1875.76,1919.0,1848.08,1898.77,40119.78137485,2021-07-17
1626566400000,1898.77,1993.0,1879.8,1892.04,34074.94875033,2021-07-18
1626652800000,1891.67,1918.52,1802.88,1817.31,56131.88993113,2021-07-19
1626739200000,1817.31,1838.65,1717.92,1785.01,95628.58894535,2021-07-20
1626825600000,1785.35,2031.99,1755.03,1995.0,82066.50092764,2021-07-21
1626912000000,1995.0,2045.24,1945.61,2018.2,41886.08582784,2021-07-22
1626998400000,2019.31,2130.0,1997.57,2124.03,29522.94935017,2021-07-23
1627084800000,2124.03,2124.03,2124.03,2124.03,0.0,2021-07-24
1627171200000,2187.0,2197.28,2108.07,2192.33,24942.1563848,2021-07-25
1627257600000,2191.81,2429.81,2174.38,2229.46,94672.96829067,2021-07-26
1627344000000,2228.46,2318.86,2152.0,2301.73,55647.13125389,2021-07-27
1627430400000,2301.73,2344.97,2245.01,2300.1,44623.92049969,2021-07-28
1627516800000,2300.11,2401.78,2265.22,2381.58,32646.55029184,2021-07-29
1627603200000,2381.95,2470.27,2318.01,2463.82,48801.77297607,2021-07-30
1627689600000,2462.75,2552.37,2421.86,2530.53,33361.97334004,2021-07-31
1627776000000,2532.73,2698.47,2515.35,2557.45,70557.16865172,2021-08-01
1627862400000,2557.46,2665.94,2508.48,2609.6,41724.94445741,2021-08-02
1627948800000,2609.61,2632.19,2446.0,2507.34,49350.88041027,2021-08-03
1628035200000,2507.35,2522.53,2482.56,2516.0,1423.52764779,2021-08-04
